date,Gold_INR_AM,Gold_INR_PM,Silver_INR_AM,Silver_INR_PM,Gold_London_AM_Fix_USD,Gold_London_PM_Fix_USD,Silver_London_Fix_USD,Gold_COMEX_close_USD,Silver_COMEX_close_USD,Gold_CFTC_Net,Silver_CFTC_Net,DXY_close,US_10Y,India_10Y,USDINR_ibja,EURUSD_ibja,MCX_Gold_open,MCX_Gold_high,MCX_Gold_low,MCX_Gold_close,MCX_Gold_volume,MCX_Gold_OI,MCX_Silver_open,MCX_Silver_high,MCX_Silver_low,MCX_Silver_close,MCX_Silver_volume,MCX_Silver_OI,USDINR_Futures_close,Gold_Silver_Ratio,Gold_Crude_Ratio,SPDR_Gold_tonnes,iShares_Silver_tonnes
2025-01-06,77469.0,77504.0,87667.0,88121.0,2654.3,2646.8,29.82,2654.7,30.07,184260.0,20590.0,108.95,4.5975,6.778,85.9575,1.0303,77946.0,77947.0,77260.0,77317.0,4432.0,12620.0,89398.0,90017.0,88954.0,89221.0,10626.0,31458.0,85.9575,88.3,35.89,872.52,14426.97
2025-01-07,76948.0,77161.0,87568.0,89152.0,2631.8,2633.35,30.27,2647.4,30.58,182384.0,16824.0,108.26,4.63,6.748,85.9325,1.0391,77317.0,77520.0,76563.0,77158.0,8022.0,11807.0,89326.0,91480.0,88737.0,90554.0,21979.0,27998.0,85.9325,86.56,35.99,871.08,14375.32
2025-01-08,77196.0,77126.0,89288.0,89474.0,2644.4,2650.85,30.24,2665.4,30.69,182384.0,16824.0,108.54,4.685,6.748,85.91,1.042,77229.0,77840.0,77112.0,77531.0,7475.0,11608.0,90436.0,91650.0,90400.0,90873.0,12986.0,26581.0,85.91,86.86,35.9,871.08,14287.49
2025-01-09,77410.0,77364.0,89468.0,89503.0,2653.45,2659.65,30.14,2672.4,30.69,182384.0,16824.0,109.09,4.6892,6.768,86.07,1.033,77440.0,78089.0,77369.0,77747.0,6519.0,11514.0,90870.0,91869.0,90500.0,90938.0,13579.0,25240.0,86.07,87.08,36.45,871.08,14287.49
2025-01-10,77579.0,77618.0,89428.0,89800.0,2666.35,2674.6,30.29,2690.8,31.02,182384.0,16824.0,109.18,4.6893,6.765,86.0325,1.0321,77857.0,78254.0,77780.0,78104.0,4410.0,11418.0,91200.0,92300.0,90936.0,91711.0,16903.0,22797.0,86.0325,86.76,36.4,871.08,14287.49
2025-01-13,77908.0,78018.0,89969.0,90268.0,2679.45,2687.45,30.36,2715.0,31.31,182384.0,16824.0,109.65,4.7592,6.772,86.1625,1.0294,78302.0,78794.0,78066.0,78423.0,9326.0,11177.0,91896.0,93643.0,90889.0,92506.0,26085.0,20689.0,86.1625,86.7,35.46,871.08,14287.49
2025-01-14,78350.0,78308.0,90150.0,89800.0,2679.8,2669.5,29.88,2678.6,30.31,194499.0,25609.0,109.96,4.7779,6.85,86.7525,1.0198,78259.0,78766.0,78111.0,78166.0,5374.0,10488.0,92329.0,92667.0,90252.0,90513.0,16291.0,21873.0,86.7525,88.38,33.98,876.82,14307.32
2025-01-15,78025.0,78028.0,88400.0,88730.0,2666.4,2667.0,29.74,2682.3,30.35,194499.0,25609.0,109.27,4.7924,6.822,86.6975,1.0266,78204.0,78428.0,77965.0,78156.0,4052.0,10091.0,90201.0,91000.0,89910.0,90556.0,9785.0,21859.0,86.6975,88.38,34.61,874.52,14314.4
2025-01-16,78269.0,78424.0,88908.0,89550.0,2686.6,2677.7,29.99,2717.8,31.53,194499.0,25609.0,109.09,4.6531,6.814,86.5025,1.0385,78325.0,78736.0,78241.0,78710.0,4920.0,10324.0,90860.0,92960.0,90510.0,92856.0,17790.0,21024.0,86.5025,86.19,33.96,872.52,14458.88
2025-01-17,78718.0,79184.0,91218.0,91784.0,2707.45,2716.5,30.71,2750.9,31.73,194499.0,25609.0,108.96,4.6125,6.748,86.6725,1.0298,78700.0,79270.0,78700.0,79226.0,5778.0,10946.0,93001.0,93660.0,92703.0,92803.0,12491.0,20787.0,86.6725,86.71,34.96,872.52,14458.88
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,79383.0,79345.0,90681.0,90200.0,2707.5,2707.7,30.26,2748.7,31.14,212494.0,28803.0,109.35,4.627,6.761,86.6325,1.0338,78882.0,79150.0,78421.0,78544.0,5270.0,9396.0,91999.0,91999.0,90701.0,91442.0,9310.0,21005.0,86.6325,88.27,35.29,879.12,14410.72
2025-01-22,79449.0,79453.0,91075.0,90533.0,2721.4,2737.8,30.49,2759.2,31.5,212494.0,28803.0,108.06,4.5764,6.737,86.675,1.0347,78942.0,79299.0,78797.0,79224.0,4854.0,9176.0,91764.0,92361.0,91432.0,92091.0,9741.0,20510.0,86.675,87.6,36.39,879.12,14410.72
2025-01-23,80142.0,80194.0,91167.0,91248.0,2760.15,2751.8,30.8,2770.9,31.42,212494.0,28803.0,108.17,4.6109,6.723,86.3975,1.0445,79328.0,79636.0,79292.0,79564.0,4632.0,8813.0,92145.0,92550.0,91300.0,91944.0,8571.0,21069.0,86.3975,88.19,36.73,871.66,14433.38
2025-01-24,80126.0,80039.0,90713.0,90633.0,2747.2,2744.25,30.48,2765.0,30.84,212494.0,28803.0,108.05,4.6436,6.734,86.47,1.0439,79419.0,79665.0,79274.0,79626.0,4933.0,7861.0,91423.0,91688.0,90283.0,91149.0,11991.0,22323.0,86.47,89.65,37.05,871.66,14277.59
2025-01-27,80430.0,80348.0,91265.0,91211.0,2771.05,2776.8,30.84,2806.6,31.19,234358.0,29549.0,107.44,4.6214,6.721,86.2675,1.0457,79700.0,80312.0,79700.0,80026.0,4941.0,6672.0,91600.0,92638.0,91400.0,91599.0,11881.0,21459.0,86.2675,90.0,37.59,864.19,14226.6
2025-01-28,80048.0,80397.0,89856.0,90274.0,2767.1,2742.4,30.58,2766.2,30.41,234358.0,29549.0,107.34,4.5343,6.68,86.31,1.051,79859.0,80151.0,79500.0,79578.0,6482.0,4825.0,91388.0,91388.0,89369.0,90223.0,15636.0,23031.0,86.31,90.95,37.81,860.17,14205.36
2025-01-29,80006.0,80313.0,89725.0,89750.0,2743.7,2751.9,30.15,2794.6,30.88,234358.0,29549.0,107.87,4.5323,6.689,86.575,1.044,79631.0,80326.0,79608.0,80289.0,3781.0,3887.0,90157.0,91175.0,89850.0,91051.0,9839.0,22097.0,86.575,90.49,37.88,857.02,14148.71
2025-01-30,80819.0,80975.0,90428.0,90680.0,2759.4,2756.3,30.44,2793.5,31.39,234358.0,29549.0,108.0,4.5284,6.686,86.71,1.0452,80325.0,80730.0,80200.0,80280.0,4368.0,1976.0,91052.0,92619.0,90774.0,91866.0,13693.0,21336.0,86.71,88.98,38.47,861.04,14097.73
2025-01-31,81006.0,81303.0,91600.0,92184.0,2778.15,2787.25,31.0,2845.2,32.49,234358.0,29549.0,107.8,4.5163,6.681,86.79,1.0409,80988.0,82100.0,80970.0,82044.0,6603.0,15841.0,92241.0,93799.0,92201.0,93446.0,16348.0,22597.0,86.79,87.56,39.12,865.34,14035.41
2025-02-03,82165.0,82086.0,93177.0,93533.0,2791.5,2812.05,31.61,2835.0,32.27,230592.0,26318.0,108.37,4.5387,6.7,86.7875,1.04,82199.0,82600.0,82000.0,82233.0,6317.0,15864.0,93800.0,94125.0,93126.0,93328.0,12017.0,22395.0,86.7875,87.87,39.09,864.19,13961.77
2025-02-04,82094.0,82704.0,92475.0,93313.0,2794.15,2826.1,31.29,2857.1,32.53,230592.0,26318.0,108.99,4.555,6.667,87.3325,1.025,81900.0,83721.0,81862.0,83283.0,9119.0,16951.0,92699.0,94730.0,91725.0,94257.0,21892.0,24853.0,87.3325,87.84,39.05,864.19,13882.47
2025-02-05,82963.0,83010.0,93475.0,93793.0,2813.2,2843.55,31.6,2875.8,33.02,230592.0,26318.0,107.96,4.5105,6.673,87.24,1.0334,83283.0,83827.0,82899.0,83797.0,6936.0,17180.0,94229.0,95872.0,93884.0,95709.0,17814.0,25557.0,87.24,87.09,39.56,865.63,13873.97
2025-02-06,84323.0,84657.0,95421.0,95425.0,2873.8,2871.15,32.28,2893.0,32.98,230592.0,26318.0,107.58,4.4181,6.662,87.5625,1.0424,84060.0,84894.0,84018.0,84567.0,8327.0,17866.0,95538.0,96485.0,95261.0,95965.0,14556.0,25082.0,87.5625,87.73,40.73,863.05,13771.81
2025-02-07,84672.0,84613.0,95292.0,94762.0,2861.2,2838.95,32.02,2876.7,32.63,230592.0,26318.0,107.69,4.4342,6.656,87.69,1.037,84460.0,84845.0,83887.0,84444.0,7523.0,17126.0,95568.0,95790.0,94452.0,95588.0,13693.0,23620.0,87.69,88.17,40.74,864.19,13386.65
2025-02-10,84522.0,84699.0,95142.0,95391.0,2866.45,2874.65,32.28,2887.6,32.44,230226.0,37370.0,108.04,4.4947,6.704,87.58,1.0384,84653.0,85279.0,84433.0,84888.0,7673.0,17490.0,95699.0,96632.0,95101.0,95333.0,14281.0,22844.0,87.58,89.01,40.67,864.19,13332.84
2025-02-11,85368.0,85665.0,94940.0,95533.0,2895.55,2904.45,32.27,2934.4,32.49,230226.0,37370.0,108.32,4.4968,6.713,87.585,1.034,85000.0,85950.0,85000.0,85816.0,6728.0,17729.0,95200.0,96022.0,95000.0,95295.0,9612.0,21850.0,87.585,90.31,40.58,868.5,13389.48
2025-02-12,85903.0,85481.0,94410.0,94170.0,2906.85,2895.4,31.73,2932.6,32.32,230226.0,37370.0,107.96,4.5352,6.698,86.9475,1.0322,86306.0,86360.0,84828.0,85523.0,10876.0,16432.0,95042.0,95221.0,92914.0,94568.0,15566.0,19594.0,86.9475,90.73,40.0,871.08,13604.71
2025-02-13,85093.0,84845.0,94400.0,94189.0,2883.35,2891.5,31.77,2928.7,32.79,230226.0,37370.0,107.94,4.6208,6.702,87.045,1.0384,84926.0,85665.0,84537.0,85481.0,8884.0,16417.0,94260.0,95600.0,93640.0,95502.0,11931.0,20157.0,87.045,89.33,41.04,871.94,13604.71
2025-02-14,85744.0,85748.0,95626.0,95549.0,2917.45,2915.3,32.28,2945.4,32.73,230226.0,37370.0,107.31,4.5288,6.71,87.005,1.0421,85700.0,86068.0,85650.0,85809.0,5154.0,16587.0,95497.0,95899.0,94780.0,95233.0,7758.0,19862.0,87.005,90.0,41.32,866.5,13654.26
2025-02-17,86089.0,85998.0,97494.0,97953.0,2938.05,2921.25,33.11,2900.7,32.86,215567.0,35052.0,106.71,4.4762,6.707,86.8825,1.0462,86020.0,86358.0,84600.0,84687.0,11143.0,15384.0,95449.0,98199.0,95250.0,95586.0,25891.0,20451.0,86.8825,88.29,41.01,864.2,13654.26
2025-02-18,84959.0,85254.0,95023.0,95946.0,2898.2,2900.55,32.48,2900.7,32.86,215567.0,35052.0,106.58,4.4762,6.693,86.95,1.0486,84946.0,85255.0,84719.0,85055.0,4394.0,15718.0,95629.0,95944.0,94892.0,95580.0,8097.0,19344.0,86.95,88.29,41.01,864.2,13654.26
2025-02-19,85725.0,85690.0,95959.0,96023.0,2908.85,2927.1,32.46,2949.0,33.37,215567.0,35052.0,107.05,4.5503,6.686,87.0075,1.0467,85200.0,86140.0,85200.0,86113.0,6881.0,16640.0,95741.0,96975.0,95680.0,96848.0,10586.0,19725.0,87.0075,88.36,41.04,864.2,13654.26
2025-02-20,86430.0,86733.0,97000.0,97566.0,2944.4,2936.85,32.91,2936.1,33.04,215567.0,35052.0,107.17,4.5327,6.686,87.0075,1.0467,86058.0,86592.0,85860.0,85910.0,8647.0,15824.0,96566.0,97518.0,95940.0,96406.0,10312.0,18798.0,87.0075,88.86,40.64,869.94,13583.47
2025-02-21,86541.0,86520.0,97181.0,97789.0,2953.05,2932.05,33.06,2956.1,33.81,215567.0,35052.0,106.37,4.5053,6.704,86.665,1.0439,86420.0,86560.0,85625.0,86024.0,8329.0,15994.0,96797.0,97763.0,96577.0,97113.0,10848.0,18059.0,86.665,87.44,40.79,877.98,13535.33
2025-02-24,85979.0,86092.0,96844.0,97147.0,2929.7,2934.15,32.93,2953.2,33.34,201962.0,39402.0,106.61,4.4313,6.706,86.675,1.0494,85715.0,86054.0,85470.0,86010.0,7071.0,16263.0,96802.0,97079.0,95905.0,96200.0,10596.0,16397.0,86.675,88.58,41.95,883.72,13521.18
2025-02-25,86356.0,86400.0,96244.0,96115.0,2940.6,2931.9,32.51,2963.2,32.93,201962.0,39402.0,106.6,4.4003,6.704,86.7175,1.0475,85998.0,86515.0,85890.0,86184.0,7129.0,16398.0,95906.0,96431.0,94743.0,95089.0,12392.0,14637.0,86.7175,89.98,41.91,904.38,13535.33
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,86496.0,86647.0,95725.0,95769.0,2913.55,2901.0,31.72,2930.6,32.58,201962.0,39402.0,106.42,4.2562,6.706,87.355,1.0514,85929.0,85929.0,85213.0,85874.0,4585.0,15676.0,96000.0,96600.0,95400.0,96543.0,8287.0,16256.0,87.355,89.96,42.71,907.82,13655.67
2025-02-28,85738.0,85593.0,95725.0,95048.0,2891.65,2880.8,31.73,2895.9,32.11,201962.0,39402.0,107.24,4.2599,6.709,87.3275,1.0509,85733.0,85795.0,84879.0,85196.0,11345.0,15115.0,96141.0,96488.0,95049.0,95550.0,16671.0,19285.0,87.3275,90.19,41.16,906.96,13658.51
2025-03-03,85114.0,85056.0,93601.0,93480.0,2861.4,2834.55,31.14,2848.5,31.5,194357.0,32993.0,107.61,4.2082,6.729,87.55,1.0417,84899.0,84915.0,84033.0,84219.0,12312.0,14040.0,95113.0,95151.0,93852.0,94328.0,12313.0,19786.0,87.55,90.44,40.83,906.96,13613.21
2025-03-04,85020.0,85320.0,93653.0,94398.0,2868.25,2880.7,31.53,2901.1,32.31,194357.0,32993.0,106.75,4.1551,6.738,87.4675,1.0455,84511.0,85429.0,84511.0,85384.0,6568.0,13892.0,94600.0,96449.0,94523.0,96055.0,12042.0,19172.0,87.4675,89.79,42.43,904.38,13638.69
2025-03-05,85817.0,86432.0,94873.0,95293.0,2911.6,2905.9,31.91,2920.6,32.38,194357.0,32993.0,105.74,4.2442,6.745,87.425,1.0494,85399.0,86329.0,85335.0,86026.0,7983.0,14327.0,96093.0,96695.0,95431.0,96256.0,8523.0,19182.0,87.425,90.19,42.79,900.93,13582.06
2025-03-06,86456.0,86300.0,95785.0,95993.0,2917.7,2913.25,32.26,2926.0,33.13,194357.0,32993.0,104.28,4.2785,6.709,87.18,1.0648,85931.0,86242.0,85399.0,85833.0,10273.0,14560.0,96400.0,97841.0,96382.0,97542.0,15727.0,19644.0,87.18,88.31,44.13,901.8,13576.71
2025-03-07,86346.0,85876.0,96898.0,96460.0,2901.65,2922.2,32.43,2926.6,33.34,194357.0,32993.0,104.06,4.2784,6.681,87.21,1.0815,86077.0,86145.0,85372.0,86034.0,7112.0,14837.0,97961.0,98324.0,97315.0,98141.0,11007.0,20692.0,87.21,87.79,44.1,901.8,13562.56
2025-03-10,85966.0,86059.0,96796.0,96724.0,2918.5,2931.15,32.5,2914.1,32.81,182564.0,34203.0,103.84,4.3011,6.688,87.0525,1.0836,85740.0,86356.0,85691.0,85877.0,7676.0,15114.0,97956.0,98200.0,96678.0,97201.0,13641.0,19279.0,87.0525,88.82,43.47,898.64,13508.77
2025-03-11,86027.0,85932.0,96422.0,96634.0,2902.1,2910.2,32.51,2899.4,32.53,182564.0,34203.0,103.9,4.2131,6.702,87.46,1.0847,85981.0,86139.0,85309.0,85419.0,8752.0,14206.0,97451.0,98098.0,96355.0,96465.0,13162.0,18604.0,87.46,89.13,43.91,894.34,13548.4
2025-03-12,85723.0,86024.0,95875.0,96626.0,2913.45,2916.9,32.55,2920.9,33.15,182564.0,34203.0,103.42,4.2799,6.695,87.315,1.0915,85603.0,86206.0,85510.0,86152.0,7059.0,14522.0,96746.0,98612.0,96545.0,98132.0,14219.0,20539.0,87.315,88.12,44.09,894.34,13573.88
2025-03-13,86235.0,86143.0,97624.0,98100.0,2913.6,2924.8,33.03,2946.8,33.74,182564.0,34203.0,103.61,4.3124,6.682,87.32,1.0905,86139.0,86729.0,85826.0,86686.0,7756.0,14831.0,98562.0,99549.0,98255.0,99476.0,12882.0,22481.0,87.315,87.33,43.54,895.2,13539.91
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,86672.0,86843.0,97950.0,98322.0,2999.85,2978.05,33.9,3001.1,34.43,182151.0,42245.0,103.72,4.3121,6.697,87.1325,1.0888,86816.0,87866.0,86521.0,87775.0,8811.0,14852.0,99481.0,101336.0,98686.0,100545.0,15331.0,23120.0,87.1325,87.16,44.67,905.81,13544.16
2025-03-18,87891.0,88101.0,99685.0,99767.0,2996.15,2996.5,33.77,3006.1,34.31,182151.0,42245.0,103.37,4.2985,6.69,86.87,1.0884,87831.0,88160.0,87692.0,88023.0,5787.0,13779.0,100358.0,100786.0,99710.0,100536.0,7199.0,22872.0,86.87,87.62,44.48,906.41,13671.54
2025-03-19,88256.0,88354.0,99929.0,100400.0,3021.7,3025.8,34.09,3040.8,34.82,182151.0,42245.0,103.24,4.2831,6.671,86.6275,1.092,88274.0,88852.0,88257.0,88726.0,6729.0,14015.0,100964.0,101980.0,100854.0,101269.0,9610.0,23220.0,86.6275,87.33,45.45,907.27,13821.56
2025-03-20,88680.0,88649.0,100248.0,99968.0,3034.0,3027.55,33.92,3041.2,34.21,182151.0,42245.0,103.43,4.2428,6.66,86.4475,1.0928,88796.0,89014.0,88437.0,88602.0,6795.0,13263.0,101300.0,101469.0,99737.0,99924.0,10226.0,22417.0,86.4475,88.91,45.28,907.27,13811.65
2025-03-21,88761.0,88506.0,99613.0,98392.0,3026.2,3038.15,33.31,3043.8,33.99,182151.0,42245.0,103.85,4.2369,6.637,86.385,1.0897,89460.0,89796.0,88350.0,88706.0,7114.0,12413.0,100499.0,100767.0,98518.0,99392.0,12182.0,21071.0,86.385,89.55,44.72,907.27,13811.65
2025-03-24,88457.0,88169.0,97844.0,97620.0,3031.3,3013.7,33.18,3021.4,33.49,200157.0,49645.0,104.09,4.2462,6.625,86.005,1.083,88431.0,88474.0,87323.0,87778.0,9706.0,10846.0,99000.0,99000.0,97147.0,97884.0,14899.0,19258.0,86.005,90.23,44.25,910.43,13777.69
2025-03-25,87845.0,87719.0,97638.0,97407.0,3030.25,3007.75,33.09,3044.0,33.45,200157.0,49645.0,104.26,4.3346,6.629,85.615,1.0838,87786.0,87928.0,87172.0,87278.0,7708.0,9191.0,98179.0,98480.0,97370.0,97493.0,7417.0,18778.0,85.615,91.0,44.05,930.51,13723.91
2025-03-26,87559.0,87751.0,97378.0,97922.0,3021.35,3025.2,33.44,3054.3,34.19,200157.0,49645.0,104.18,4.3133,6.637,85.7075,1.0801,87384.0,87990.0,87359.0,87554.0,6573.0,7641.0,97789.0,99680.0,97739.0,99153.0,11272.0,19303.0,85.7075,89.34,44.27,929.07,14148.46
2025-03-27,87798.0,87791.0,98779.0,98794.0,3021.85,3013.25,33.76,3052.3,34.22,200157.0,49645.0,104.55,4.3519,6.602,86.0175,1.0792,87539.0,87898.0,87427.0,87638.0,7183.0,5835.0,99273.0,100120.0,99065.0,99486.0,8537.0,19508.0,86.0175,89.19,43.82,929.36,14148.46
2025-03-28,87955.0,88417.0,98938.0,99775.0,3051.7,3056.55,34.11,3090.9,35.08,200157.0,49645.0,104.34,4.3595,6.604,85.9725,1.0786,87785.0,88619.0,87785.0,88384.0,5788.0,3836.0,99744.0,101543.0,99480.0,101313.0,16091.0,22404.0,85.9725,88.1,44.21,929.36,13950.35
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,89306.0,89164.0,100934.0,100892.0,3120.2,3115.1,34.06,3150.3,34.61,192687.0,45806.0,104.21,4.2053,6.583,85.695,1.0795,90400.0,90865.0,90199.0,90717.0,6719.0,19077.0,100547.0,100879.0,99010.0,100065.0,8615.0,20528.0,85.695,91.02,44.07,931.94,13944.69
2025-04-02,90966.0,91115.0,99832.0,99641.0,3131.5,3133.7,33.97,3146.0,34.31,192687.0,45806.0,104.26,4.1689,6.583,85.695,1.0795,91316.0,91400.0,90400.0,90875.0,8780.0,18549.0,100398.0,100975.0,99055.0,99461.0,14152.0,19363.0,85.695,91.7,44.19,933.38,13944.69
2025-04-03,90921.0,90996.0,99092.0,99536.0,3127.05,3119.75,33.87,3166.2,34.65,192687.0,45806.0,103.81,4.1307,6.481,85.7275,1.0808,91229.0,91232.0,90520.0,90728.0,9807.0,18615.0,99666.0,100374.0,99326.0,99753.0,12638.0,19339.0,85.7275,91.38,44.15,931.94,13933.37
2025-04-04,91205.0,90345.0,97300.0,95957.0,3128.15,3118.1,32.48,3121.7,31.97,192687.0,45806.0,102.07,4.0286,6.497,85.6125,1.1037,91230.0,91423.0,88727.0,90057.0,25549.0,18775.0,99658.0,99658.0,93875.0,94399.0,47616.0,21514.0,85.6125,97.64,46.63,936.24,13897.99
2025-04-07,90310.0,91014.0,93057.0,92910.0,3090.3,3054.5,31.34,3035.4,29.23,176553.0,41449.0,103.02,3.9943,6.463,85.505,1.1033,89451.0,90817.0,87901.0,88075.0,24120.0,16468.0,94100.0,94100.0,86223.0,87211.0,48741.0,24277.0,85.505,103.85,48.97,932.8,13852.71
2025-04-08,88401.0,89085.0,88375.0,90392.0,3025.1,3014.75,30.33,2973.6,29.6,176553.0,41449.0,103.26,4.1835,6.484,85.99,1.095,88000.0,88780.0,86710.0,86928.0,17916.0,14810.0,88884.0,90426.0,87678.0,88248.0,37160.0,22649.0,85.99,100.45,48.99,932.8,13881.01
2025-04-09,88306.0,88550.0,89580.0,90363.0,3002.7,3015.4,30.32,2990.2,29.69,176553.0,41449.0,102.96,4.2929,6.475,86.4,1.0942,87559.0,88444.0,87353.0,87648.0,11455.0,15083.0,88898.0,90475.0,88370.0,88744.0,17928.0,22840.0,86.4,100.73,50.19,926.78,13916.38
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,89358.0,90161.0,90010.0,90669.0,3106.65,3143.15,30.93,3177.5,30.76,176553.0,41449.0,100.87,4.4249,6.443,86.84,1.1061,91464.0,92400.0,90911.0,92033.0,11923.0,19431.0,91491.0,92245.0,90702.0,91595.0,11992.0,20614.0,86.84,103.3,52.9,949.71,13922.04
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,93074.0,93353.0,92627.0,92929.0,3220.65,3204.2,32.28,3226.3,32.17,138465.0,21931.0,99.64,4.3739,6.444,86.205,1.1373,93578.0,93578.0,92752.0,93252.0,4774.0,20408.0,94746.0,95281.0,93575.0,94870.0,8385.0,16743.0,86.205,100.3,52.43,953.15,13972.97
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,94489.0,94579.0,95403.0,96575.0,3304.4,3322.9,32.96,3346.4,33.29,138465.0,21931.0,99.38,4.2768,6.389,85.7275,1.1364,94573.0,95740.0,94311.0,95661.0,13805.0,22449.0,94800.0,96965.0,94666.0,96250.0,18474.0,14660.0,85.7275,100.52,53.57,953.15,14066.34
2025-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,95207.0,94910.0,95639.0,95151.0,,,,3328.4,32.78,136919.0,23329.0,99.23,4.3249,6.371,85.445,1.1375,95661.0,95935.0,94279.0,95254.0,12714.0,21432.0,95500.0,95650.0,94148.0,95037.0,13318.0,14881.0,85.445,101.54,51.46,952.29,14120.1
2025-04-22,96587.0,96670.0,96200.0,96242.0,,,,3425.3,32.83,136919.0,23329.0,98.28,4.4106,6.316,85.185,1.1556,96696.0,97390.0,96235.0,97279.0,12654.0,22823.0,95600.0,96470.0,94912.0,95247.0,11183.0,14833.0,85.185,104.33,54.3,952.29,14120.1
2025-04-23,99100.0,98484.0,95900.0,95607.0,3454.7,3433.55,32.61,3419.4,33.21,136919.0,23329.0,98.92,4.4008,6.32,85.235,1.1512,98753.0,99358.0,96563.0,97340.0,22631.0,20817.0,95793.0,96444.0,94417.0,95879.0,17752.0,12678.0,85.235,102.95,53.71,947.7,14120.1
2025-04-24,95784.0,96085.0,96115.0,96613.0,3332.85,3262.95,32.96,3294.1,33.86,136919.0,23329.0,99.84,4.3812,6.329,85.465,1.1407,96500.0,96500.0,94000.0,94722.0,24960.0,17353.0,95429.0,98080.0,95425.0,97799.0,18564.0,11090.0,85.465,97.28,52.9,949.14,14120.1
2025-04-25,96075.0,96286.0,97616.0,97634.0,3331.05,3314.75,33.4,3348.6,33.82,136919.0,23329.0,99.38,4.3149,6.322,85.32,1.1389,95580.0,96188.0,95173.0,95912.0,11978.0,18030.0,97451.0,97770.0,96833.0,97511.0,10231.0,9509.0,85.32,99.0,53.33,948.56,14073.42
2025-04-28,95669.0,95631.0,97513.0,97684.0,3299.35,3277.3,33.34,3298.4,33.33,125722.0,26174.0,99.47,4.2353,6.364,85.4425,1.1362,95999.0,96239.0,94256.0,94992.0,13915.0,17371.0,97495.0,97631.0,95698.0,96441.0,9161.0,7091.0,85.4425,98.97,52.34,946.27,13960.26
2025-04-29,95420.0,95108.0,96013.0,96426.0,3278.65,3296.3,33.01,3347.7,33.32,125722.0,26174.0,99.01,4.2082,6.396,85.2475,1.1366,95000.0,96092.0,94145.0,96025.0,14152.0,17848.0,95869.0,96590.0,95492.0,96464.0,8250.0,4136.0,85.2475,100.47,53.95,946.27,13956.01
2025-04-30,96286.0,96011.0,96481.0,97390.0,3314.95,3305.05,33.23,3333.6,33.58,125722.0,26174.0,99.24,4.1716,6.342,85.415,1.137,95800.0,95800.0,95031.0,95592.0,11623.0,17162.0,97540.0,98884.0,97094.0,98118.0,14868.0,13511.0,85.415,99.28,55.17,947.13,14056.44
2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,95689.0,94361.0,96050.0,94114.0,3225.75,3214.75,32.13,3222.2,32.47,125722.0,26174.0,100.25,4.2176,6.356,84.68,1.1393,93444.0,96300.0,92055.0,92339.0,11825.0,14840.0,94466.0,95500.0,93273.0,94729.0,10627.0,16464.0,84.68,99.24,54.39,945.41,14151.21
2025-05-05,93393.0,93954.0,94200.0,94125.0,3263.05,3249.7,32.37,3243.3,32.26,115865.0,31252.0,100.03,4.3083,6.354,84.59,1.1356,92835.0,93443.0,92370.0,92637.0,13312.0,14786.0,95189.0,95430.0,93804.0,94064.0,11060.0,18227.0,84.59,100.54,55.64,944.26,14009.77
2025-05-06,93734.0,95282.0,93718.0,94100.0,,,,3322.3,32.47,115865.0,31252.0,99.83,4.3433,6.325,84.3925,1.1362,93249.0,94850.0,92925.0,94649.0,10748.0,14888.0,94246.0,95360.0,93935.0,94424.0,9260.0,19269.0,84.3925,102.31,58.15,939.39,14015.31
2025-05-07,96761.0,96888.0,95845.0,95854.0,3377.35,3391.45,33.03,3422.8,33.38,115865.0,31252.0,99.24,4.2946,6.351,84.51,1.1349,95200.0,97559.0,95200.0,97491.0,14300.0,15240.0,95400.0,96888.0,95400.0,96701.0,12713.0,16654.0,84.51,102.54,57.93,937.95,13958.73
2025-05-08,97493.0,97426.0,96133.0,95774.0,3375.75,3392.25,32.88,3391.9,32.79,115865.0,31252.0,99.61,4.2694,6.337,84.8925,1.1378,96900.0,97380.0,96550.0,97090.0,9456.0,15218.0,96552.0,96876.0,95536.0,95733.0,8664.0,17242.0,84.8925,103.44,58.41,937.67,13958.73
2025-05-09,96024.0,97030.0,94600.0,95225.0,3341.1,3352.3,32.43,3306.0,32.62,115865.0,31252.0,100.64,4.3785,6.398,85.6225,1.1302,97323.0,97323.0,95381.0,96168.0,16122.0,14423.0,96166.0,96700.0,94712.0,96512.0,12448.0,16305.0,85.6225,101.36,55.18,939.67,13958.73
